,tr|A0A013SC14|A0A013SC14_9GAMM,tr|A0A014C0I1|A0A014C0I1_9GAMM,tr|A0A014CTT5|A0A014CTT5_9GAMM,tr|A0A014CYJ5|A0A014CYJ5_9GAMM,tr|A0A014DBK2|A0A014DBK2_9GAMM,tr|A0A014DF73|A0A014DF73_9GAMM,tr|A0A014DTW4|A0A014DTW4_9GAMM,tr|A0A014ERD2|A0A014ERD2_9GAMM,tr|A0A014EY43|A0A014EY43_9GAMM,tr|A0A062MUQ9|A0A062MUQ9_9GAMM,tr|A0A062SKN2|A0A062SKN2_ACIBA,tr|A0A0B9XD40|A0A0B9XD40_ACIBA,tr|A0A0D7RKI7|A0A0D7RKI7_ACIBA,tr|A0A0E2G842|A0A0E2G842_ACINO,tr|A0A0J1AAD8|A0A0J1AAD8_ACIBA,tr|A0A1A0GJR9|A0A1A0GJR9_ACICA,tr|A0A1E2YIW5|A0A1E2YIW5_ACIPI,tr|A0A222A490|A0A222A490_ACIBA,tr|A0A2I8CNP8|A0A2I8CNP8_ACIBA,tr|A0A380UP52|A0A380UP52_ACIBA,tr|A0A3R9CTV7|A0A3R9CTV7_9GAMM,tr|A0A429KBM0|A0A429KBM0_ACIPI,tr|A0A4S2I392|A0A4S2I392_ACIBA,tr|A0A5Q0RTC1|A0A5Q0RTC1_ACINO,tr|A0A654KWT3|A0A654KWT3_ACIBM,tr|A0A6H3EIC4|A0A6H3EIC4_ACIBA,tr|A0A6H3SZL5|A0A6H3SZL5_ACIBA,tr|A0A6I4HNW0|A0A6I4HNW0_ACIBA,tr|A0A7L5SDU3|A0A7L5SDU3_ACIBA,tr|A0A7U3Y540|A0A7U3Y540_ACIB5,tr|A0A7U4BL76|A0A7U4BL76_ACIBA,tr|A0A7U4DDP9|A0A7U4DDP9_ACIBC,tr|A0A809JEU6|A0A809JEU6_ACIBA,tr|A0A836YKJ7|A0A836YKJ7_ACIBA,tr|A0A858S8D6|A0A858S8D6_ACIBA,tr|A0A8I1H555|A0A8I1H555_ACIPI,tr|R8YIW4|R8YIW4_ACIPI,tr|R8YZV0|R8YZV0_9GAMM,UPI0001B8E889,UPI00021B74FF,UPI0002833C81,UPI0002CDB8F9,UPI0002CEB95E,UPI0002D06098,UPI0003DF332C,UPI00041B1D67,UPI000448D735,UPI00044B3C22,UPI0004528C5E,UPI000465DD76,UPI0004A1512E,UPI00053BE3ED,UPI00057F5BD2,UPI000598E9A5,UPI0005EBC436,UPI000676019C,UPI0006A10499,UPI00070D9D1A,UPI0007C2C2E7,UPI0008107558,UPI000826DFED,UPI0009418B6D,UPI000947C4E1,UPI00095358E5,UPI000993BFAD,UPI0009B684A9,UPI0009D431EA,UPI0009D5EFF7,UPI000A333B80,UPI000A3C595B,UPI000A56000F,UPI000ABBCD72,UPI000B191CBD,UPI000B379ED3,UPI000B3FB7CD,UPI000B3FF0EF,UPI000B707648,UPI000B7BDBD5,UPI000B941B4D,UPI000BA793E0,UPI000BF6C523,UPI000BF99BCB,UPI000C04E9E8,UPI000D0126B3,UPI000D0164A9,UPI000D019E67,UPI000D01D32D,UPI000D0210B6,UPI000D021B2B,UPI000D644E28,UPI000DE6C838,UPI000DE7578B,UPI000DE7676B,UPI000DF499FC,UPI000E09C972,UPI000E09D640,UPI000F73DB0A,UPI000FBD780B,UPI0010A41630,UPI0010FD69BC,UPI0011206592,UPI00112344B9,UPI0011270E02,UPI00116BC0EF,UPI00116C204E,UPI0011922E70,UPI0012315F46,UPI001250885B,UPI00128002D8,UPI001283D1DC,UPI001284C7E1,UPI0013BD02D0,UPI00140FE8A4,UPI00143B8028,UPI00143CE0FE,UPI001487FA23,UPI00159C67B3,UPI00178CD137,UPI001897A862,UPI001898ED10,UPI0018994DFF,UPI0018999BB6,UPI00189BB2CB,UPI0018A9C75D,UPI00190048A7,UPI00190F5A66,UPI00191285C9,UPI00192ADBAF,UPI00197D70CD,UPI001A9BF9B4,UPI001B98E43D,UPI001BDBC038,UPI001C0434EA,UPI001C04481A,UPI001C0D5BEF,UPI001C1ED1F8,UPI001C62DD7D,UPI001CDB6A6E,UPI001CDD7851,UPI001D098812,UPI001D1746F9,UPI001D18106E,UPI001D186782,UPI001D188B34,UPI001D18B4D7,UPI001D18BD7B,UPI001D18F217,UPI001D190248,UPI001D191494,UPI001D194C4C,UPI001D196AC2,UPI001EE84E53,UPI001F07071F,UPI001F4EC3DD,UPI001F552102,UPI001FB207CD,UPI001FB29965,UPI001FB2C529,UPI001FB33651,UPI001FB45941,UPI001FB56787,UPI001FF6A730,UPI002017ABB1,UPI002024E08D
UPI001D098812,0.015625,0.029297,0.029297,0.029297,0.029297,0.029297,0.029297,0.029297,0.029297,0.029297,0.029297,0.029297,0.033203,0.029297,0.017578,0.013672,0.029297,0.027344,0.041016,0.035156,0.029297,0.021484,0.017578,0.035156,0.033203,0.039062,0.019531,0.03125,0.03125,0.03125,0.033203,0.023438,0.029297,0.029297,0.029297,0.033203,0.015625,0.029297,0.03125,0.03125,0.023438,0.035156,0.021484,0.021484,0.037109,0.035156,0.033203,0.029297,0.060547,0.02381,0.020528,0.03125,0.036827,0.03125,0.03125,0.040404,0.011236,0.036723,0.032258,0.015625,0.023483,0.027344,0.03125,0.039062,0.035363,0.019531,0.021739,0.01087,0.027344,0.017578,0.039046,0.021277,0.036932,0.033203,0.035156,0.033203,0.021186,0.029297,0.023438,0.023438,0.027344,0.009766,0.03125,0.035156,0.037109,0.035156,0.035156,0.035156,0.035156,0.019531,0.042969,0.033203,0.03125,0.037109,0.019531,0.035156,0.034068,0.012712,0.037109,0.03125,0.021635,0.026253,0.033203,0.015789,0.021053,0.031915,0.058594,0.056641,0.052083,0.01992,0.027778,0.019531,0.027505,0.037109,0.035156,0.01105,0.023605,0.060547,0.035714,0.021368,0.02521,0.012346,0.037328,0.058594,0.019531,0.018692,0.03125,0.035156,0.007812,0.021484,0.017578,0.034694,0.026316,0.026087,0.03125,0.035156,0.015748,0.03125,0.033465,0.0,0.042184,0.026087,0.055679,0.026012,0.032836,0.023952,0.022936,0.032544,0.023599,0.032353,0.032641,0.029297,0.03125,0.03125,0.011905,0.031142,0.028571,0.034965,0.033557,0.024221,0.027237,0.03125,0.019531,0.035156
UPI001D1746F9,0.049628,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.062035,0.047146,0.054591,0.062035,0.062035,0.07196,0.069479,0.062035,0.044665,0.047146,0.064516,0.062035,0.069479,0.049628,0.064516,0.064516,0.064516,0.062035,0.057072,0.057072,0.062035,0.062035,0.062035,0.044665,0.034739,0.062035,0.064516,0.054591,0.062035,0.054591,0.052109,0.066998,0.062035,0.01737,0.004963,0.096774,0.533333,0.348974,0.062035,0.070822,0.062035,0.064516,0.062035,0.617978,0.070621,0.099256,0.047146,0.057072,0.022333,0.064516,0.069479,0.076923,0.047146,0.597826,0.597826,0.059553,0.047146,0.062035,0.361702,0.071023,0.0,0.064516,0.066998,0.474576,0.062035,0.052109,0.049628,0.059553,0.039702,0.064516,0.064516,0.066998,0.064516,0.064516,0.064516,0.064516,0.049628,0.074442,0.01737,0.064516,0.066998,0.049628,0.064516,0.062035,0.474576,0.069479,0.064516,0.275434,0.270471,0.064516,0.578947,0.578947,0.053191,0.076923,0.07196,0.072917,0.454183,0.452381,0.049628,0.064516,0.066998,0.064516,0.607735,0.16129,0.079404,0.066327,0.405983,0.285714,0.67284,0.079404,0.08933,0.049628,0.084112,0.062035,0.064516,0.044665,0.049628,0.047146,0.062035,0.101737,0.256522,0.014888,0.062035,0.062992,0.062035,0.062035,0.042184,0.0,0.06087,0.062035,0.060694,0.068657,0.05988,0.513761,0.068047,0.058997,0.067647,0.068249,0.024814,0.062035,0.062035,0.797619,0.404844,0.297959,0.062035,0.062035,0.401384,0.326848,0.064516,0.044665,0.062035
UPI001D18106E,0.028986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005797,0.034783,0.0,0.002899,0.017391,0.008696,0.0,0.014493,0.017391,0.002899,0.0,0.008696,0.005797,0.002899,0.002899,0.002899,0.0,0.011594,0.014493,0.0,0.0,0.0,0.008696,0.049275,0.0,0.002899,0.011594,0.0,0.008696,0.014493,0.005797,0.0,0.063768,0.055072,0.043478,0.671429,0.41349,0.0,0.052174,0.0,0.002899,0.0,0.792135,0.049275,0.0,0.017391,0.028986,0.046377,0.002899,0.008696,0.017391,0.017391,0.766304,0.766304,0.002899,0.026087,0.0,0.428571,0.055072,0.06087,0.002899,0.005797,0.597458,0.017391,0.011594,0.002899,0.011594,0.017391,0.002899,0.002899,0.005797,0.002899,0.002899,0.002899,0.002899,0.005797,0.014493,0.055072,0.002899,0.005797,0.002899,0.002899,0.0,0.597458,0.008696,0.002899,0.217391,0.194203,0.002899,0.742105,0.742105,0.0,0.084058,0.078261,0.0,0.561753,0.559524,0.02029,0.023188,0.005797,0.002899,0.779006,0.057971,0.081159,0.002899,0.521368,0.321739,0.858025,0.02029,0.052174,0.005797,0.0,0.002899,0.002899,0.028986,0.005797,0.011594,0.0,0.0,0.36087,0.055072,0.002899,0.0,0.0,0.0,0.026087,0.06087,0.0,0.0,0.0,0.008955,0.0,0.646789,0.011834,0.0,0.011765,0.008902,0.049275,0.0,0.0,0.797619,0.487889,0.395918,0.0,0.0,0.50519,0.44358,0.0,0.008696,0.0
UPI001D186782,0.057906,0.028953,0.028953,0.028953,0.028953,0.028953,0.028953,0.028953,0.028953,0.028953,0.028953,0.028953,0.022272,0.028953,0.042316,0.064588,0.028953,0.03118,0.042316,0.035635,0.028953,0.048998,0.051225,0.024499,0.022272,0.028953,0.042316,0.03118,0.03118,0.03118,0.022272,0.048998,0.042316,0.028953,0.028953,0.022272,0.044543,0.073497,0.028953,0.03118,0.046771,0.024499,0.046771,0.051225,0.026726,0.024499,0.084633,0.077951,0.057906,0.347619,0.222874,0.028953,0.0,0.024499,0.03118,0.028953,0.426966,0.0,0.057906,0.048998,0.060134,0.073497,0.03118,0.028953,0.042316,0.051225,0.396739,0.413043,0.03118,0.057906,0.028953,0.231003,0.0,0.082405,0.024499,0.033408,0.309322,0.046771,0.051225,0.033408,0.040089,0.048998,0.03118,0.024499,0.026726,0.024499,0.024499,0.024499,0.024499,0.042316,0.033408,0.082405,0.03118,0.026726,0.040089,0.024499,0.022272,0.322034,0.035635,0.03118,0.194712,0.174224,0.03118,0.4,0.384211,0.0,0.104677,0.100223,0.0,0.302789,0.289683,0.053452,0.055679,0.026726,0.024499,0.41989,0.124722,0.106904,0.002551,0.24359,0.162465,0.469136,0.044543,0.062361,0.042316,0.0,0.03118,0.024499,0.060134,0.042316,0.046771,0.024499,0.069042,0.078261,0.080178,0.024499,0.0,0.028953,0.022272,0.055679,0.062035,0.0,0.0,0.0,0.0,0.0,0.334862,0.0,0.0,0.0,0.0,0.075724,0.03118,0.028953,0.654762,0.252595,0.118367,0.0,0.017897,0.280277,0.190661,0.03118,0.037862,0.022272
UPI001D188B34,0.028902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578,0.034682,0.0,0.00289,0.017341,0.008671,0.0,0.014451,0.017341,0.00289,0.0,0.008671,0.00578,0.00289,0.00289,0.00289,0.0,0.011561,0.014451,0.0,0.0,0.0,0.008671,0.049133,0.0,0.00289,0.011561,0.0,0.008671,0.014451,0.00578,0.0,0.063584,0.054913,0.043353,0.666667,0.410557,0.0,0.054913,0.0,0.00289,0.0,0.786517,0.052023,0.0,0.017341,0.028902,0.046243,0.00289,0.008671,0.017341,0.017341,0.76087,0.76087,0.00289,0.026012,0.0,0.425532,0.057803,0.060694,0.00289,0.00578,0.59322,0.017341,0.011561,0.00289,0.011561,0.017341,0.00289,0.00289,0.00578,0.00289,0.00289,0.00289,0.00289,0.00578,0.014451,0.054913,0.00289,0.00578,0.00289,0.00289,0.0,0.59322,0.008671,0.00289,0.216763,0.193642,0.00289,0.736842,0.736842,0.0,0.083815,0.078035,0.0,0.557769,0.555556,0.020231,0.023121,0.00578,0.00289,0.773481,0.057803,0.080925,0.00289,0.517094,0.320809,0.858025,0.020231,0.052023,0.00578,0.0,0.00289,0.00289,0.028902,0.00578,0.011561,0.0,0.0,0.356522,0.054913,0.00289,0.0,0.0,0.0,0.026012,0.060694,0.0,0.0,0.0,0.008955,0.0,0.642202,0.011834,0.0,0.011765,0.008902,0.049133,0.0,0.0,0.797619,0.484429,0.391837,0.0,0.0,0.50173,0.439689,0.0,0.008671,0.0
UPI001D18B4D7,0.035821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01194,0.041791,0.0,0.002985,0.01194,0.002985,0.0,0.020896,0.023881,0.002985,0.0,0.008955,0.01194,0.002985,0.002985,0.002985,0.0,0.01791,0.014925,0.0,0.0,0.0,0.014925,0.056716,0.0,0.002985,0.01791,0.0,0.014925,0.020896,0.00597,0.0,0.071642,0.062687,0.044776,0.733333,0.441791,0.0,0.014925,0.0,0.002985,0.0,0.859551,0.01194,0.0,0.023881,0.035821,0.050746,0.002985,0.008955,0.01791,0.023881,0.836957,0.836957,0.002985,0.032836,0.0,0.468085,0.01791,0.068657,0.002985,0.00597,0.652542,0.01791,0.01791,0.008955,0.01194,0.023881,0.002985,0.002985,0.00597,0.002985,0.002985,0.002985,0.002985,0.01194,0.014925,0.062687,0.002985,0.00597,0.008955,0.002985,0.0,0.652542,0.002985,0.002985,0.232836,0.208955,0.002985,0.810526,0.810526,0.053191,0.092537,0.086567,0.0,0.613546,0.611111,0.026866,0.029851,0.00597,0.002985,0.850829,0.068657,0.089552,0.002985,0.576923,0.340299,0.851852,0.020896,0.047761,0.01194,0.0,0.002985,0.002985,0.035821,0.01194,0.01791,0.0,0.0,0.417391,0.062687,0.002985,0.0,0.0,0.0,0.032836,0.068657,0.008955,0.0,0.008955,0.0,0.01497,0.706422,0.0,0.014925,0.0,0.0,0.053731,0.0,0.0,0.797619,0.532872,0.44898,0.0,0.0,0.550173,0.494163,0.0,0.014925,0.0
UPI001D18BD7B,0.026946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002994,0.032934,0.0,0.002994,0.017964,0.008982,0.0,0.011976,0.01497,0.002994,0.0,0.008982,0.002994,0.002994,0.002994,0.002994,0.0,0.008982,0.01497,0.0,0.0,0.0,0.005988,0.047904,0.0,0.002994,0.008982,0.0,0.005988,0.011976,0.005988,0.0,0.062874,0.053892,0.04491,0.709524,0.42515,0.0,0.02994,0.0,0.002994,0.0,0.837079,0.026946,0.0,0.01497,0.026946,0.041916,0.002994,0.008982,0.017964,0.01497,0.809783,0.809783,0.002994,0.023952,0.0,0.452888,0.032934,0.05988,0.002994,0.005988,0.631356,0.01497,0.008982,0.0,0.011976,0.01497,0.002994,0.002994,0.005988,0.002994,0.002994,0.002994,0.002994,0.002994,0.01497,0.053892,0.002994,0.005988,0.0,0.002994,0.0,0.631356,0.008982,0.002994,0.215569,0.191617,0.002994,0.784211,0.784211,0.0,0.083832,0.077844,0.0,0.593625,0.59127,0.017964,0.020958,0.005988,0.002994,0.823204,0.050898,0.080838,0.002994,0.555556,0.323353,0.851852,0.020958,0.053892,0.002994,0.0,0.002994,0.002994,0.026946,0.002994,0.008982,0.0,0.0,0.395652,0.053892,0.002994,0.0,0.0,0.0,0.023952,0.05988,0.0,0.0,0.0,0.01497,0.0,0.683486,0.008982,0.0,0.002994,0.008982,0.04491,0.0,0.0,0.797619,0.515571,0.428571,0.0,0.0,0.532872,0.474708,0.0,0.005988,0.0
UPI001D18F217,0.022936,0.018349,0.018349,0.018349,0.018349,0.018349,0.018349,0.018349,0.018349,0.018349,0.018349,0.018349,0.0,0.018349,0.018349,0.041284,0.018349,0.018349,0.050459,0.03211,0.018349,0.045872,0.027523,0.0,0.0,0.0,0.018349,0.018349,0.018349,0.018349,0.0,0.018349,0.027523,0.018349,0.018349,0.0,0.022936,0.03211,0.022936,0.018349,0.027523,0.004587,0.018349,0.022936,0.0,0.004587,0.03211,0.03211,0.059633,0.0,0.018349,0.022936,0.729358,0.013761,0.022936,0.114679,0.022472,0.724771,0.0,0.022936,0.027523,0.036697,0.018349,0.0,0.018349,0.03211,0.0,0.021739,0.018349,0.027523,0.266055,0.018349,0.733945,0.03211,0.0,0.018349,0.0,0.027523,0.03211,0.0,0.027523,0.018349,0.022936,0.0,0.0,0.0,0.0,0.0,0.0,0.018349,0.0,0.036697,0.018349,0.0,0.018349,0.0,0.059633,0.018349,0.036697,0.018349,0.03211,0.0,0.022936,0.026316,0.0,0.265957,0.059633,0.059633,0.708333,0.018349,0.0,0.027523,0.022936,0.0,0.0,0.022099,0.0,0.06422,0.550459,0.100917,0.100917,0.024691,0.018349,0.013761,0.022936,0.831776,0.018349,0.0,0.041284,0.027523,0.022936,0.105505,0.018349,0.279817,0.03211,0.0,0.850394,0.022936,0.018349,0.022936,0.513761,0.646789,0.334862,0.642202,0.706422,0.683486,0.0,0.697248,0.665138,0.688073,0.697248,0.041284,0.022936,0.013761,0.011905,0.0,0.201835,0.380734,0.298165,0.03211,0.174312,0.022936,0.0,0.004587
UPI001D190248,0.035503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834,0.04142,0.0,0.002959,0.017751,0.008876,0.0,0.02071,0.023669,0.002959,0.0,0.008876,0.011834,0.002959,0.002959,0.002959,0.0,0.017751,0.014793,0.0,0.0,0.0,0.014793,0.056213,0.0,0.002959,0.017751,0.0,0.014793,0.02071,0.005917,0.0,0.071006,0.06213,0.044379,0.72381,0.440828,0.0,0.02071,0.0,0.002959,0.0,0.853933,0.017751,0.0,0.023669,0.035503,0.050296,0.002959,0.008876,0.017751,0.023669,0.826087,0.826087,0.002959,0.032544,0.0,0.462006,0.023669,0.068047,0.002959,0.005917,0.644068,0.023669,0.017751,0.008876,0.011834,0.023669,0.002959,0.002959,0.005917,0.002959,0.002959,0.002959,0.002959,0.011834,0.014793,0.06213,0.002959,0.005917,0.008876,0.002959,0.0,0.644068,0.008876,0.002959,0.233728,0.210059,0.002959,0.8,0.8,0.031915,0.091716,0.085799,0.0,0.605578,0.603175,0.026627,0.029586,0.005917,0.002959,0.839779,0.071006,0.088757,0.002959,0.568376,0.340237,0.851852,0.02071,0.053254,0.011834,0.0,0.002959,0.002959,0.035503,0.011834,0.017751,0.0,0.0,0.408696,0.06213,0.002959,0.0,0.0,0.0,0.032544,0.068047,0.011834,0.0,0.011834,0.0,0.008982,0.697248,0.0,0.017751,0.0,0.0,0.053254,0.0,0.0,0.797619,0.525952,0.440816,0.0,0.0,0.543253,0.486381,0.0,0.014793,0.0
UPI001D191494,0.026549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00295,0.032448,0.0,0.00295,0.017699,0.00885,0.0,0.011799,0.014749,0.00295,0.0,0.00885,0.00295,0.00295,0.00295,0.00295,0.0,0.00885,0.014749,0.0,0.0,0.0,0.0059,0.047198,0.0,0.00295,0.00885,0.0,0.0059,0.011799,0.0059,0.0,0.061947,0.053097,0.044248,0.690476,0.421829,0.0,0.041298,0.0,0.00295,0.0,0.814607,0.038348,0.0,0.014749,0.026549,0.041298,0.00295,0.00885,0.017699,0.014749,0.788043,0.788043,0.00295,0.023599,0.0,0.440729,0.044248,0.058997,0.00295,0.0059,0.614407,0.014749,0.00885,0.0,0.011799,0.014749,0.00295,0.00295,0.0059,0.00295,0.00295,0.00295,0.00295,0.00295,0.014749,0.053097,0.00295,0.0059,0.0,0.00295,0.0,0.614407,0.00885,0.00295,0.215339,0.19174,0.00295,0.763158,0.763158,0.0,0.082596,0.076696,0.0,0.577689,0.575397,0.017699,0.020649,0.0059,0.00295,0.801105,0.053097,0.079646,0.00295,0.538462,0.321534,0.851852,0.020649,0.053097,0.00295,0.0,0.00295,0.00295,0.026549,0.00295,0.00885,0.0,0.0,0.378261,0.053097,0.00295,0.0,0.0,0.0,0.023599,0.058997,0.0,0.0,0.0,0.014925,0.0,0.665138,0.017751,0.0,0.014749,0.014837,0.044248,0.0,0.0,0.797619,0.50173,0.412245,0.0,0.0,0.519031,0.459144,0.0,0.0059,0.0
UPI001D194C4C,0.035294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011765,0.041176,0.0,0.002941,0.017647,0.008824,0.0,0.020588,0.023529,0.002941,0.0,0.008824,0.011765,0.002941,0.002941,0.002941,0.0,0.017647,0.014706,0.0,0.0,0.0,0.014706,0.055882,0.0,0.002941,0.017647,0.0,0.014706,0.020588,0.005882,0.0,0.070588,0.061765,0.044118,0.714286,0.438235,0.0,0.026471,0.0,0.002941,0.0,0.842697,0.023529,0.0,0.023529,0.035294,0.05,0.002941,0.008824,0.017647,0.023529,0.815217,0.815217,0.002941,0.032353,0.0,0.455927,0.029412,0.067647,0.002941,0.005882,0.635593,0.023529,0.017647,0.008824,0.011765,0.023529,0.002941,0.002941,0.005882,0.002941,0.002941,0.002941,0.002941,0.011765,0.014706,0.061765,0.002941,0.005882,0.008824,0.002941,0.0,0.635593,0.008824,0.002941,0.232353,0.208824,0.002941,0.789474,0.789474,0.010638,0.091176,0.085294,0.0,0.59761,0.595238,0.026471,0.029412,0.005882,0.002941,0.828729,0.070588,0.088235,0.002941,0.559829,0.338235,0.851852,0.020588,0.052941,0.011765,0.0,0.002941,0.002941,0.035294,0.011765,0.017647,0.0,0.0,0.4,0.061765,0.002941,0.0,0.0,0.0,0.032353,0.067647,0.011765,0.0,0.011765,0.0,0.002994,0.688073,0.0,0.014749,0.0,0.0,0.052941,0.0,0.0,0.797619,0.519031,0.432653,0.0,0.0,0.536332,0.478599,0.0,0.014706,0.0
UPI001D196AC2,0.035608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011869,0.041543,0.0,0.002967,0.017804,0.008902,0.0,0.020772,0.023739,0.002967,0.0,0.008902,0.011869,0.002967,0.002967,0.002967,0.0,0.017804,0.014837,0.0,0.0,0.0,0.014837,0.05638,0.0,0.002967,0.017804,0.0,0.014837,0.020772,0.005935,0.0,0.071217,0.062315,0.04451,0.72381,0.439169,0.0,0.020772,0.0,0.002967,0.0,0.853933,0.017804,0.0,0.023739,0.035608,0.050445,0.002967,0.008902,0.017804,0.023739,0.826087,0.826087,0.002967,0.032641,0.0,0.462006,0.023739,0.068249,0.002967,0.005935,0.644068,0.023739,0.017804,0.008902,0.011869,0.023739,0.002967,0.002967,0.005935,0.002967,0.002967,0.002967,0.002967,0.011869,0.014837,0.062315,0.002967,0.005935,0.008902,0.002967,0.0,0.644068,0.008902,0.002967,0.231454,0.207715,0.002967,0.8,0.8,0.031915,0.091988,0.086053,0.0,0.605578,0.603175,0.026706,0.029674,0.005935,0.002967,0.839779,0.068249,0.089021,0.002967,0.568376,0.338279,0.851852,0.020772,0.053412,0.011869,0.0,0.002967,0.002967,0.035608,0.011869,0.017804,0.0,0.0,0.408696,0.062315,0.002967,0.0,0.0,0.0,0.032641,0.068249,0.008902,0.0,0.008902,0.0,0.008982,0.697248,0.0,0.014837,0.0,0.0,0.053412,0.0,0.0,0.797619,0.525952,0.440816,0.0,0.0,0.543253,0.486381,0.0,0.014837,0.0
UPI001EE84E53,0.037109,0.042969,0.042969,0.042969,0.042969,0.042969,0.042969,0.042969,0.042969,0.042969,0.042969,0.042969,0.050781,0.042969,0.03125,0.039062,0.042969,0.044922,0.054688,0.048828,0.042969,0.035156,0.035156,0.052734,0.050781,0.056641,0.035156,0.044922,0.044922,0.044922,0.050781,0.039062,0.039062,0.042969,0.044922,0.050781,0.029297,0.023438,0.044922,0.044922,0.039062,0.052734,0.037109,0.039062,0.054688,0.052734,0.027344,0.017578,0.078125,0.042857,0.032258,0.044922,0.053824,0.048828,0.041016,0.054545,0.016854,0.053672,0.050403,0.033203,0.041096,0.001953,0.044922,0.056641,0.049116,0.037109,0.038043,0.016304,0.041016,0.033203,0.05423,0.033435,0.053977,0.021484,0.052734,0.046875,0.038136,0.046875,0.037109,0.041016,0.041016,0.029297,0.044922,0.052734,0.054688,0.052734,0.052734,0.052734,0.052734,0.033203,0.060547,0.013672,0.044922,0.054688,0.033203,0.052734,0.052104,0.021186,0.050781,0.044922,0.045673,0.050119,0.046875,0.021053,0.036842,0.053191,0.066406,0.064453,0.072917,0.027888,0.043651,0.037109,0.041257,0.054688,0.052734,0.016575,0.045064,0.068359,0.056122,0.029915,0.036415,0.018519,0.051081,0.074219,0.033203,0.056075,0.042969,0.052734,0.035156,0.035156,0.03125,0.053061,0.040486,0.03913,0.011719,0.052734,0.047244,0.044922,0.051181,0.029297,0.024814,0.049275,0.075724,0.049133,0.053731,0.04491,0.041284,0.053254,0.044248,0.052941,0.053412,0.0,0.044922,0.044922,0.011905,0.048443,0.04898,0.055944,0.053691,0.041522,0.046693,0.044922,0.037109,0.052734
UPI001F07071F,0.03125,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.009766,0.001953,0.013672,0.037109,0.001953,0.003906,0.017578,0.007812,0.001953,0.029297,0.025391,0.011719,0.009766,0.015625,0.013672,0.003906,0.003906,0.003906,0.009766,0.019531,0.013672,0.001953,0.003906,0.009766,0.015625,0.048828,0.003906,0.003906,0.019531,0.011719,0.017578,0.025391,0.013672,0.011719,0.056641,0.050781,0.037109,0.02381,0.002933,0.003906,0.0,0.007812,0.003906,0.012121,0.005618,0.0,0.010081,0.023438,0.031311,0.042969,0.003906,0.015625,0.007859,0.027344,0.027174,0.005435,0.003906,0.027344,0.010846,0.00304,0.0,0.054688,0.011719,0.005859,0.021186,0.025391,0.021484,0.019531,0.011719,0.023438,0.003906,0.011719,0.013672,0.011719,0.011719,0.011719,0.011719,0.013672,0.019531,0.050781,0.003906,0.013672,0.011719,0.011719,0.01002,0.004237,0.009766,0.003906,0.021635,0.011933,0.005859,0.010526,0.026316,0.0,0.074219,0.072266,0.0,0.003984,0.019841,0.027344,0.021611,0.013672,0.011719,0.005525,0.01073,0.076172,0.002551,0.004274,0.005602,0.006173,0.009823,0.044922,0.015625,0.0,0.003906,0.011719,0.037109,0.017578,0.017578,0.010204,0.002024,0.004348,0.048828,0.011719,0.0,0.003906,0.009843,0.03125,0.062035,0.0,0.03118,0.0,0.0,0.0,0.022936,0.0,0.0,0.0,0.0,0.044922,0.0,0.003906,0.011905,0.017301,0.016327,0.009324,0.008949,0.031142,0.035019,0.003906,0.023438,0.011719
